bank code,bank name,branch code,sub branch code,branch name,address,city,zipcode,pob,telephone,handicap accessible,day closed,branch type,teller services,mortgage consulting,financial entities services,financial entities accounts,merge bank,merge branch,X coordinate,Y coordinate,open date,close date
11,"בנק דיסקונט לישראל בע""מ",398,,קרית אור,שמירה אימבר גדיש 9 ,קריית אונו,5560801,,076-8051240,כן,יום א,רגיל,לא,לא,לא,לא,,,32.0351,34.8642,01/01/2008,
11,"בנק דיסקונט לישראל בע""מ",443,,קרית ביאליק,דרך עכו 194 הקריון,קריית ביאליק,2723211,,076-8052090,לא,יום א,מיוחד,כן,כן,לא,לא,,,32.8422,35.0889,03/05/2001,
11,"בנק דיסקונט לישראל בע""מ",444,,המרכז לבנקאות פרטית-חיפה והצפון,אינשטיין 139 ,חיפה,3460177,,,לא,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.7778,35,15/02/2011,
11,"בנק דיסקונט לישראל בע""מ",452,,מרכז עסקים מרכז,יהודה הלוי 27 קומה 2,תל אביב -יפו,6513611,,076-8058111,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.0618,34.771,01/09/2005,
11,"בנק דיסקונט לישראל בע""מ",475,,מרכז השקעות דן,יהודה הלוי 27 קומה 3,תל אביב -יפו,6513611,,,לא,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0618,34.771,25/07/2019,
11,"בנק דיסקונט לישראל בע""מ",476,,מרכז השקעות ירושלים והדרום,ממילא 20 ,ירושלים,9414900,,,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,31.7778,35.2245,03/01/2020,
11,"בנק דיסקונט לישראל בע""מ",477,,מרכז השקעות שפלה,הרצל 87 ,ראשון לציון,7526659,,,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,31.9639,34.8032,08/06/2020,
11,"בנק דיסקונט לישראל בע""מ",478,,מרכז השקעות צפון,דרך עכו 194 קומה 4,קריית ביאליק,2723211,,,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.8422,35.0889,14/09/2020,
11,"בנק דיסקונט לישראל בע""מ",479,,מרכז השקעות השרון,סוקולוב 46 ,רמת השרון,4723513,,,לא,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.1434,34.8377,03/11/2019,
11,"בנק דיסקונט לישראל בע""מ",495,,מרכז השקעות בינלאומי,יהודה הלוי 27 ,תל אביב -יפו,6513611,,,לא,יום א,יחידת ביצוע,לא,לא,לא,לא,,,32.0618,34.771,04/11/2024,
11,"בנק דיסקונט לישראל בע""מ",506,,מערב ראשון לציון,מורשת ישראל 15 נווה שקמה,ראשון לציון,7575603,,076-8050690,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.9753,34.7742,28/12/2000,
11,"בנק דיסקונט לישראל בע""מ",510,,מבשרת ציון,הראל 1 קניון הראל,מבשרת ציון,9079129,,076-8052920,כן,יום א,רגיל,לא,כן,לא,לא,,,31.7999,35.1491,21/11/1995,
11,"בנק דיסקונט לישראל בע""מ",515,,קדמת עתידים,הברזל 24 ,תל אביב -יפו,6971032,,076-8053592,לא,יום ו,רגיל,לא,לא,לא,לא,11001,123,32.109,34.8402,26/05/1998,27/09/2024
11,"בנק דיסקונט לישראל בע""מ",517,1,שלוחת באר שבע,שאול המלך 80 ,באר שבע,8446335,,076-8053040,כן,יום ו,מיוחד,כן,לא,לא,לא,,,31.25757,34.76783,01/09/2013,
11,"בנק דיסקונט לישראל בע""מ",517,,לב העיר באר שבע,הנריאטה סולד 8 ,באר שבע,8489432,,076-8053144,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.2469,34.8,24/09/1999,
11,"בנק דיסקונט לישראל בע""מ",518,,מחלקת בנקים ומוסדות זרים,יהודה הלוי 27 ,תל אביב -יפו,6513607,,,לא,יום ו,מיוחד,לא,לא,לא,לא,,,32.0618,34.771,03/01/1999,
11,"בנק דיסקונט לישראל בע""מ",520,,"מחלקת שירותי מט""ח ותקשורת בין בנקאית",דיסקונט 1 ,ראשון לציון,7570647,,,לא,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.9909,34.7597,02/01/1949,
11,"בנק דיסקונט לישראל בע""מ",526,1,מרכז קופות נתניה,הרצל 11 ,נתניה,4243208,,,כן,יום א,מיוחד,כן,לא,לא,לא,,,32.3282,34.8559,23/02/2026,
11,"בנק דיסקונט לישראל בע""מ",526,,פולג נתניה,גיבורי ישראל 13 ,נתניה,4250413,,076-8051450,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.28,34.8611,17/01/1995,
11,"בנק דיסקונט לישראל בע""מ",535,,סניף טאצ'ר,דיסקונט 1 ,ראשון לציון,7570647,,,לא,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,31.9909,34.7597,01/11/1995,
11,"בנק דיסקונט לישראל בע""מ",993,,שלוחת מרכז כלל,רח' יפו 121 ,ירושלים,9434231,,076-8053017,כן,יום ו,רגיל,כן,לא,לא,לא,,,31.7857,35.2122,01/01/1949,
12,"בנק הפועלים בע""מ",41,,פועלים INVEST עפולה,שד' יצחק רבין 20 ,עפולה,1834310,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.61482,35.29984,28/11/2021,
12,"בנק הפועלים בע""מ",60,,אגף משכן,הנגב  11 ,תל אביב -יפו,6618613,,03-7140777,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.061439,34.779489,09/04/2001,
12,"בנק הפועלים בע""מ",61,,61 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",62,,פועלים INVEST אשדוד,שבי ציון 9 ,אשדוד,7723502,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.808199,34.64599,05/09/2021,
12,"בנק הפועלים בע""מ",63,,63 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",72,,72 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",90,,ירכא,קניון כנעאן 1 ,ירכא,2496700,,04-9069200,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.952599,35.180615,23/11/2005,
12,"בנק הפועלים בע""מ",110,,110 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",115,,פועלים INVEST חדרה,הרברט סמואל 85 ,חדרה,3820001,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.436023,34.921286,04/05/2021,
12,"בנק הפועלים בע""מ",139,,פועלים INVEST רמת גן,ז'בוטינסקי 33 ,רמת גן,5251107,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.436023,34.921286,08/06/2021,
12,"בנק הפועלים בע""מ",143,,פועלים INVEST פתח תקוה,חובבי ציון 1 ,פתח תקווה,4936201,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.087515,34.881582,03/08/2021,
12,"בנק הפועלים בע""מ",144,,פועלים INVEST חיפה,הנביאים 18 ,חיפה,3350121,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.813406,34.995827,27/07/2021,
12,"בנק הפועלים בע""מ",150,,פועלים INVEST הרצליה,שד' חן 4 ,הרצלייה,4648704,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.167827,34.842731,31/08/2021,
12,"בנק הפועלים בע""מ",153,,כפר גנים,העצמאות 65 ,פתח תקווה,4937999,,03-9101428,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.07414,34.869679,01/01/1949,
12,"בנק הפועלים בע""מ",159,,159 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",160,,נווה זאב,שד' יוהנה ז'בוטינסקי 36 ,באר שבע,8425844,,08-9110303,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.238484,34.773578,05/07/2010,
12,"בנק הפועלים בע""מ",167,,167 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",168,,168 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",169,,169 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",170,,הסניף הראשי,רוטשילד 50 ,תל אביב -יפו,6688314,,03-5676600,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.064041,34.77539,30/05/2011,
12,"בנק הפועלים בע""מ",174,,174 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",175,,175 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",176,,176 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",177,,177 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",184,,מרכז מזומנים ,רוטשילד 50 ,תל אביב -יפו,6688314,,03-5673600,כן,יום ש,מיוחד,לא,לא,לא,לא,,,32.064041,34.77539,16/03/2002,
12,"בנק הפועלים בע""מ",194,,מרכז עסקים איילון,יגאל אלון 98 ,תל אביב -יפו,6789141,,03-7931825,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.070036,34.793948,17/09/2017,
12,"בנק הפועלים בע""מ",202,9,שלוחת כפר יאסיף,כפר יאסיף די סנטר 0 ,כפר יאסיף,2490800,,04-6621300,כן,יום א,רגיל,לא,לא,לא,לא,,,32.95666,35.160207,15/02/2015,
12,"בנק הפועלים בע""מ",202,,כפר יאסיף,כפר יאסיף די סנטר 0 ,כפר יאסיף,,,04-6621300,כן,יום א,רגיל,לא,לא,לא,לא,,,32.95666,35.160207,15/02/2015,
12,"בנק הפועלים בע""מ",202,2,שלוחת כפר יאסיף,כפר יאסיף די סנטר 0 ,כפר יאסיף,2490800,,04-6621300,כן,יום א,רגיל,לא,לא,לא,לא,,,32.95666,35.160207,15/02/2015,
12,"בנק הפועלים בע""מ",211,,פועלים Business נצרת ,בנין מגדלי נצרת   כביש עוקף נצרת 1 ,נצרת,1601001,,04-8117525,כן,יום א,מיוחד,לא,לא,לא,לא,,,32.687637,35.297654,01/01/1949,
12,"בנק הפועלים בע""מ",215,15,שלוחת אכסאל,רחוב ראשי 0 ,אכסאל,1692000,,*2407,כן,יום א,רגיל,לא,לא,לא,לא,,,32.680144,35.322463,11/11/2021,
12,"בנק הפועלים בע""מ",239,,כפר מנדא,רחוב ראשי 0 ,כפר מנדא,1790700,,04-7793200,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.810263,35.263959,01/01/1949,
12,"בנק הפועלים בע""מ",242,,פועלים INVEST תל אביב,אחימאיר 33 ,תל אביב -יפו,6949218,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.12455,34.8043,08/12/2020,
12,"בנק הפועלים בע""מ",267,,פועלים INVEST קריות,"שד' אח""י אילת 24 ",חיפה,2630664,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.820788,35.071172,26/10/2021,
12,"בנק הפועלים בע""מ",282,,נכסי קרנות נאמנות,יהודה הלוי  62 ,תל אביב -יפו,6522701,,03-6371309,כן,יום ו,יחידת ביצוע,לא,לא,כן,כן,,,32.07,34.78,18/08/1974,
12,"בנק הפועלים בע""מ",286,,אריאל,הבנאי 6 ,אריאל,4075102,,03-9757700,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.1007172,35.1701921,01/01/1949,
12,"בנק הפועלים בע""מ",290,,ביתר עילית,ישמח ישראל 2 ,ביתר עילית,9055702,,02-6472200,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.700376,35.10775,01/01/1949,
12,"בנק הפועלים בע""מ",300,,פועלים Business בת ים,ניסנבאום 37 ,בת ים,5962030,,03-6713111,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.0131602,34.7518944,26/03/2025,
12,"בנק הפועלים בע""מ",358,,מרכז עסקים הרצליה,המנופים  15 ,הרצלייה,4672566,,09-8867201,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.159845,34.808439,01/11/2017,
12,"בנק הפועלים בע""מ",359,,מרכז עסקים המפרץ,שד' ההסתדרות  271 ,חיפה,2620248,,04-8526676,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.811969,35.069757,23/05/2018,
12,"בנק הפועלים בע""מ",391,,391 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",394,,394 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",399,,399 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",406,,פועלים INVEST ירושלים,המלך ג'ורג' 16 ,ירושלים,9422915,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.78136,35.216167,24/11/2020,
12,"בנק הפועלים בע""מ",407,,פועלים Business רעננה,התדהר 16 ,רעננה,4366518,,09-7760426,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.196338,34.884526,01/01/1949,
12,"בנק הפועלים בע""מ",408,,פועלים INVEST ראשון לציון,רוטשילד 78 ,ראשון לציון,7522311,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.964274,34.796438,02/11/2021,
12,"בנק הפועלים בע""מ",410,,שוהם,שד' עמק איילון 30 ,שוהם,6083530,,03-9723800,כן,יום ו,רגיל,לא,לא,לא,לא,,,32,34.946867,03/08/2010,
12,"בנק הפועלים בע""מ",412,,412 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",416,,פועלים INVEST רחובות,הרצל 179 ,רחובות,7626808,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.898478,34.810329,01/12/2020,
12,"בנק הפועלים בע""מ",417,,בנקאות ישירה נשר,דרך השלום 17 ,נשר,3665118,,03-6532407,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.7694398,35.048514,01/01/2004,
12,"בנק הפועלים בע""מ",418,,טמרה,רח' ראשי בנין מוחמד פאוזי 0 ,טמרה,3081100,,04-8796200,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.852749,35.196188,25/11/2008,
12,"בנק הפועלים בע""מ",427,,בנקאות ישירה חולון,הרוקמים  26 ,חולון,5885849,,03-6532407,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0070358,34.8005222,31/12/2003,
12,"בנק הפועלים בע""מ",432,,פועלים INVEST נתניה,ככר העצמאות 11 ,נתניה,4227128,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.330785,34.851338,07/12/2021,
12,"בנק הפועלים בע""מ",434,,פועלים INVEST באר שבע,יצחק רגר 17 ,באר שבע,8489510,,*2714,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.245997,34.796751,17/11/2020,
12,"בנק הפועלים בע""מ",436,,436 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",444,,מרכז עסקים הנגב,אלומות 12 ,עומר,8496500,,08-6208400,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.274367,34.837077,01/01/1949,
12,"בנק הפועלים בע""מ",445,,"מת""ב בית דגן",מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",446,,רמת בית שמש,נחל ניצנים 16 ,בית שמש,9909642,,02-9902444,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.713302,34.988224,01/01/1949,
12,"בנק הפועלים בע""מ",447,,גבעת טל,משה דיין 2 ,ראש העין,,,03-9005400,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.092819,34.966093,01/01/1949,14/09/2023
12,"בנק הפועלים בע""מ",448,,מבשרת ציון,הראל 1 ,מבשרת ציון,9079129,,02-5705600,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.7997048,35.1490508,30/11/2016,
12,"בנק הפועלים בע""מ",449,,יפיע,רחוב ראשי (כביש 75) 0 ,יפיע,1695500,97,04-6057300,כן,יום א,רגיל,לא,לא,לא,לא,,,32.683207,35.275112,25/11/2008,
12,"בנק הפועלים בע""מ",450,,מרכז עסקים תל אביב,דרך מנחם בגין  52 ,תל אביב -יפו,6713701,,03-6371500,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.06,34.78,01/01/1949,
12,"בנק הפועלים בע""מ",451,,מרכז עסקים ראשון לציון,משה לוי 11 ,ראשון לציון,7565828,,03-9555425,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.99157,34.775342,17/09/2018,
12,"בנק הפועלים בע""מ",452,,מרכז עסקים דרום,אופמנהיימר  פארק המדע 10 ,רחובות,7670110,,08-9314560,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.91,34.81,01/01/1949,
